rh,temp,co2
46.351,34.4,0
46.351,34.4,0
46.243,34.422,0
46.243,34.422,0
45.995,34.442,0
45.995,34.442,0
46.243,34.422,0
46.243,34.422,0
45.716,34.466,0
45.716,34.466,0
45.406,34.496,0
45.406,34.496,0
45.406,34.517,0
45.406,34.517,0
45.406,34.517,0
45.406,34.517,0
45.406,34.517,0
45.406,34.517,0
44.575,34.555,0
44.575,34.555,0
44.575,34.555,0
44.007,34.563,0
44.007,34.563,0
43.685,34.561,0
43.685,34.561,0
43.685,34.558,0
43.685,34.558,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
43.685,34.561,0
42.899,34.611,0
42.899,34.611,0
42.548,34.609,0
42.548,34.609,0
42.415,34.596,0
42.415,34.596,0
42.343,34.581,0
42.343,34.581,0
42.415,34.596,0
42.415,34.596,0
42.499,34.581,0
42.499,34.581,0
42.58,34.578,0
42.58,34.578,0
42.549,34.588,0
42.549,34.588,0
42.502,34.598,0
42.502,34.598,0
42.549,34.588,0
42.549,34.588,0
42.471,34.608,0
42.471,34.608,0
42.421,34.622,0
42.421,34.622,0
42.421,34.637,0
42.421,34.637,0
42.083,34.672,0
42.083,34.672,0
41.831,34.678,0
41.831,34.678,0
42.083,34.672,0
42.083,34.672,0
41.587,34.685,0
41.587,34.685,0
41.403,34.691,0
41.403,34.691,0
41.587,34.685,0
41.587,34.685,0
41.403,34.691,0
41.403,34.691,0
41.403,34.691,0
41.403,34.691,0
41.209,34.711,0
41.209,34.711,0
41.45,34.728,0
41.45,34.728,0
41.611,34.747,0
41.611,34.747,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
41.45,34.728,0
42.383,34.945,0
42.383,34.945,0
42.462,34.962,0
42.462,34.962,0
42.519,34.95,0
42.519,34.95,0
42.63,34.937,0
42.63,34.937,0
42.519,34.95,0
42.519,34.95,0
42.776,34.919,0
42.776,34.919,0
42.915,34.901,0
42.915,34.901,0
42.915,34.878,0
42.915,34.878,0
43.827,34.792,0
43.827,34.792,0
44.054,34.74,0
44.054,34.74,0
43.827,34.792,0
43.827,34.792,0
44.272,34.688,0
44.272,34.688,0
44.502,34.638,0
44.502,34.638,0
44.788,34.577,0
44.788,34.577,0
45.02,34.526,0
45.02,34.526,0
44.788,34.577,0
44.788,34.577,0
45.02,34.526,0
45.02,34.526,0
45.02,34.526,0
45.02,34.526,0
45.166,34.37,0
45.166,34.37,0
45.27,34.346,0
45.27,34.346,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
45.388,34.324,0
46.408,34.287,0
46.408,34.287,0
46.588,34.292,0
46.588,34.292,0
46.77,34.297,0
46.77,34.297,0
46.588,34.292,0
46.588,34.292,0
46.713,34.301,0
46.713,34.301,0
46.631,34.312,0
46.631,34.312,0
46.819,34.322,0
46.819,34.322,0
46.763,34.325,0
46.763,34.325,0
46.543,34.326,0
46.543,34.326,0
46.763,34.325,0
46.763,34.325,0
46.426,34.332,0
46.426,34.332,0
46.265,34.342,0
46.265,34.342,0
46.066,34.351,0
46.066,34.351,0
45.768,34.366,0
45.768,34.366,0
45.662,34.372,0
45.662,34.372,0
45.768,34.366,0
45.768,34.366,0
45.662,34.372,0
45.662,34.372,0
45.028,34.382,0
45.028,34.382,0
44.702,34.392,0
44.702,34.392,0
44.313,34.392,0
44.313,34.392,0
44.702,34.392,0
44.702,34.392,0
44.141,34.407,0
44.141,34.407,0
43.948,34.411,0
43.948,34.411,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
44.141,34.407,0
43.79,34.268,0
43.79,34.268,0
44.034,34.255,0
44.034,34.255,0
44.023,34.246,0
44.023,34.246,0
44.034,34.255,0
44.034,34.255,0
44.092,34.236,0
44.092,34.236,0
44.552,34.201,0
44.552,34.201,0
44.788,34.174,0
44.788,34.174,0
45.126,34.138,0
45.126,34.138,0
45.462,34.097,0
45.462,34.097,0
45.126,34.138,0
45.126,34.138,0
45.852,34.048,0
45.852,34.048,0
46.152,34.002,0
46.152,34.002,0
46.844,33.895,0
46.844,33.895,0
46.152,34.002,0
46.152,34.002,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
47.427,33.708,0
47.427,33.708,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
46.844,33.895,0
47.153,33.589,0
47.153,33.589,0
47.068,33.572,0
47.068,33.572,0
46.98,33.557,0
46.98,33.557,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
47.068,33.572,0
46.404,33.436,0
46.404,33.436,0
46.98,33.557,0
46.98,33.557,0
46.404,33.436,0
46.404,33.436,0
46.653,33.396,0
46.653,33.396,0
46.746,33.387,0
46.746,33.387,0
46.843,33.373,0
46.843,33.373,0
46.746,33.387,0
46.746,33.387,0
46.975,33.356,0
46.975,33.356,0
47.147,33.31,0
47.147,33.31,0
47.037,33.277,0
47.037,33.277,0
46.886,33.253,0
46.886,33.253,0
46.78,33.228,0
46.78,33.228,0
46.886,33.253,0
46.886,33.253,0
46.718,33.201,0
46.718,33.201,0
46.589,33.162,0
46.589,33.162,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.103,33.039,0
46.103,33.039,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.589,33.129,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
46.103,33.039,0
52.19,32.366,0
52.19,32.366,0
53.205,32.204,0
53.205,32.204,0
54.233,32.065,0
54.233,32.065,5.5
53.205,32.204,14
53.205,32.204,24.2999992371
54.233,32.065,33.4000015259
54.233,32.065,40.5999984741
56.863,31.653,45.9000015259
56.863,31.653,47.9000015259
57.979,31.458,47.7999992371
57.979,31.458,49.5999984741
56.863,31.653,53.7999992371
56.863,31.653,58.7999992371
59.1,31.213,64.0999984741
59.1,31.213,63.9000015259
59.1,31.213,67.4000015259
59.1,31.213,77.8000030518
62.176,30.45,84.5
62.176,30.45,87.0999984741
62.565,30.227,86.6999969482
62.565,30.227,86.3000030518
62.176,30.45,84.0999984741
62.176,30.45,82.5
62.91,30.032,81.3000030518
62.91,30.032,82.6999969482
63.29,29.854,85.1999969482
63.29,29.854,85.3000030518
63.769,29.654,93.8000030518
63.769,29.654,98.5999984741
63.769,29.654,106.5
63.769,29.654,111.199996948
63.769,29.654,115.400001526
63.769,29.654,120.400001526
63.769,29.654,122
63.769,29.654,124.900001526
63.769,29.654,131.300003052
63.769,29.654,131.100006104
65.855,28.341,132.300003052
65.855,28.341,134
65.932,28.089,133.5
65.932,28.089,133.100006104
65.855,28.341,133.899993896
66.976,27.825,134.600006104
66.976,27.825,138.100006104
65.932,28.089,143.300003052
65.932,28.089,144.399993896
65.932,28.089,145.100006104
65.932,28.089,146.399993896
65.932,28.089,148.199996948
65.932,28.089,147.600006104
65.932,28.089,147.899993896
65.932,28.089,149.100006104
65.932,28.089,150.5
65.932,28.089,149.600006104
65.932,28.089,151.5
73.975,24.818,152.899993896
73.975,24.818,153.600006104
74.496,24.707,153.600006104
74.496,24.707,154.100006104
74.745,24.624,153.899993896
74.745,24.624,154.100006104
74.825,24.539,156.100006104
74.825,24.539,156.5
75.126,24.445,156.199996948
75.126,24.445,154.800003052
74.825,24.539,153.199996948
74.825,24.539,152.699996948
75.126,24.445,152.600006104
75.126,24.445,153.100006104
76.534,24.125,152
76.534,24.125,148
77.305,24.018,147.100006104
77.305,24.018,147.199996948
78.192,23.904,148.399993896
78.192,23.904,149.699996948
77.305,24.018,149.5
77.305,24.018,150.399993896
78.718,23.823,151.199996948
78.718,23.823,153.399993896
79.264,23.753,154.300003052
79.264,23.753,150
81.13,23.668,147.600006104
81.13,23.668,146.600006104
81.826,23.652,146.300003052
81.826,23.652,147.399993896
81.13,23.668,148
81.13,23.668,148.899993896
82.423,23.641,147.800003052
82.423,23.641,147.699996948
82.896,23.63,146.199996948
82.896,23.63,145.399993896
82.423,23.641,145
82.423,23.641,145.300003052
82.423,23.641,146.399993896
82.423,23.641,146.300003052
83.474,23.581,147.199996948
83.474,23.581,147.800003052
83.632,23.573,148.100006104
83.632,23.573,147.5
83.751,23.563,147.199996948
83.751,23.563,145.899993896
83.712,23.548,146.300003052
83.712,23.548,145.600006104
83.751,23.563,146.399993896
83.751,23.563,147.399993896
83.751,23.563,148.100006104
83.751,23.563,147.300003052
83.751,23.563,147.5
83.751,23.563,147.800003052
83.751,23.563,146.5
83.751,23.563,146
83.751,23.563,145.699996948
83.751,23.563,145.399993896
85.677,23.508,146.600006104
85.677,23.508,146.600006104
83.712,23.548,145.800003052
83.712,23.548,145.399993896
85.505,23.52,146
85.505,23.52,146.699996948
85.144,23.531,145.899993896
85.144,23.531,145.699996948
84.795,23.544,144.899993896
85.144,23.531,146.100006104
85.144,23.531,145.800003052
84.507,23.556,145.300003052
84.507,23.556,146.100006104
83.881,23.58,145.600006104
83.881,23.58,145.899993896
83.563,23.597,145.5
83.563,23.597,148.5
83.228,23.615,150.100006104
83.228,23.615,148.300003052
82.92,23.637,147
82.92,23.637,148.199996948
83.228,23.615,146.600006104
83.228,23.615,145.899993896
82.779,23.655,145.800003052
82.779,23.655,145
82.739,23.671,144.800003052
82.739,23.671,145
82.739,23.671,145.399993896
82.739,23.671,146
83.189,23.706,146.199996948
83.189,23.706,145.899993896
83.36,23.713,146
83.36,23.713,146.300003052
83.189,23.706,146.100006104
83.189,23.706,145.600006104
83.457,23.713,145.399993896
83.457,23.713,145.699996948
83.36,23.713,145.600006104
83.36,23.713,146.300003052
83.36,23.713,147.199996948
83.36,23.713,146.899993896
83.681,23.741,147.199996948
83.681,23.741,148.600006104
83.739,23.746,148.800003052
83.739,23.746,149.800003052
83.675,23.747,148.399993896
83.675,23.747,148.699996948
83.638,23.75,149.100006104
83.638,23.75,149.899993896
83.675,23.747,150.600006104
83.675,23.747,151.699996948
83.675,23.747,152.699996948
83.675,23.747,154.399993896
83.675,23.747,155.600006104
83.675,23.747,155.100006104
83.675,23.747,154.899993896
83.675,23.747,154.199996948
83.675,23.747,154.699996948
83.675,23.747,155.300003052
83.638,23.75,156.600006104
83.638,23.75,157.100006104
84.324,23.831,156.300003052
84.324,23.831,156.100006104
83.638,23.75,155.5
83.638,23.75,156
84.326,23.834,156.600006104
84.326,23.834,156.100006104
84.235,23.838,155.399993896
84.235,23.838,155.100006104
84.209,23.845,154.600006104
84.209,23.845,154.699996948
84.235,23.838,154.600006104
84.235,23.838,154.300003052
84.158,23.854,157.100006104
84.158,23.854,156.699996948
83.878,23.873,157
83.878,23.873,157.899993896
83.762,23.873,158
83.762,23.873,156.600006104
83.581,23.91,158
83.581,23.91,154.600006104
83.399,23.932,151.600006104
83.399,23.932,150.5
83.581,23.91,150
83.581,23.91,150.300003052
83.189,23.953,150.399993896
83.189,23.953,150.899993896
82.963,23.971,150.300003052
82.963,23.971,150.399993896
82.963,23.971,150.899993896
82.963,23.971,151.800003052
82.347,24.02,153.399993896
82.347,24.02,153.699996948
82.963,23.971,153.399993896
82.963,23.971,153.199996948
82.347,24.02,153
82.347,24.02,154.199996948
82.347,24.02,154.899993896
82.347,24.02,154.699996948
82.29,24.059,155.399993896
82.29,24.059,154.100006104
82.283,24.065,154
82.283,24.065,153.199996948
82.29,24.059,152.600006104
82.29,24.059,152.899993896
82.309,24.078,153.800003052
82.309,24.078,154.100006104
82.403,24.088,153.399993896
82.403,24.088,153.399993896
82.309,24.078,153.300003052
82.309,24.078,152.699996948
82.309,24.078,152.800003052
82.309,24.078,153.199996948
82.309,24.078,152.300003052
82.309,24.078,153.699996948
82.309,24.078,153.800003052
82.309,24.078,153.399993896
82.309,24.078,152.5
82.309,24.078,153
82.309,24.078,152.800003052
82.309,24.078,152.699996948
83.149,24.181,152.600006104
83.149,24.181,151.800003052
83.066,24.186,152
83.066,24.186,152.600006104
82.932,24.187,152.699996948
82.932,24.187,153.300003052
83.066,24.186,154.100006104
83.066,24.186,154.699996948
82.932,24.186,155.5
82.932,24.186,155.899993896
82.502,24.183,154.899993896
82.502,24.183,156.399993896
82.392,24.185,156.600006104
82.392,24.185,156.199996948
82.302,24.191,155.199996948
82.302,24.191,153.600006104
82.154,24.195,153.300003052
82.302,24.191,152.699996948
82.302,24.191,152.899993896
81.924,24.193,152.399993896
81.924,24.193,151.899993896
81.904,24.195,151.5
81.904,24.195,152.5
82.049,24.203,152
82.049,24.203,151.199996948
82.093,24.211,149.800003052
82.093,24.211,149.399993896
82.286,24.218,149.300003052
82.286,24.218,149.300003052
82.093,24.211,149.199996948
82.093,24.211,148.199996948
82.428,24.226,148
82.428,24.226,147.899993896
82.595,24.234,147.300003052
82.595,24.234,147.899993896
82.428,24.226,147.5
82.428,24.226,146.800003052
82.428,24.226,147.100006104
82.428,24.226,146.899993896
82.947,24.253,146
82.947,24.253,146.699996948
83,24.259,146.399993896
83,24.259,146.100006104
83.045,24.266,145.899993896
83.045,24.266,146
83.108,24.271,145.600006104
83.108,24.271,145.699996948
83.045,24.266,145.899993896
83.045,24.266,146.100006104
83.045,24.266,146.699996948
83.045,24.266,145.899993896
83.045,24.266,145.800003052
83.045,24.266,146
83.045,24.266,146.199996948
83.045,24.266,145.699996948
83.045,24.266,145.600006104
83.045,24.266,146.399993896
83.045,24.266,147.899993896
83.045,24.266,147.899993896
81.89,24.308,147.899993896
81.89,24.308,148.5
81.843,24.314,148.5
81.843,24.314,148.100006104
81.694,24.319,148.199996948
81.694,24.319,148.100006104
81.843,24.314,148
81.843,24.314,148.399993896
81.456,24.323,148.399993896
81.456,24.323,148.699996948
80.924,24.331,148.600006104
80.924,24.331,148
80.688,24.338,148.399993896
80.688,24.338,148.600006104
80.427,24.347,148.300003052
80.427,24.347,149.199996948
80.688,24.338,148.399993896
80.688,24.338,148.5
80.184,24.356,148.5
80.184,24.356,148.800003052
79.579,24.373,147.600006104
79.579,24.373,147.399993896
79.29,24.381,147.800003052
79.29,24.381,147
79.579,24.373,146.5
79.579,24.373,147.100006104
79.182,24.389,147
79.182,24.389,147.199996948
79.079,24.398,146.800003052
79.079,24.398,145.800003052
79.079,24.398,144.899993896
79.079,24.398,145.399993896
79.079,24.398,145.5
79.079,24.398,144.800003052
79.079,24.398,144.600006104
79.079,24.398,143.699996948
79.079,24.398,144.100006104
79.079,24.398,143.899993896
79.079,24.398,145
79.079,24.398,145.5
78.914,24.455,145.199996948
78.914,24.455,144.899993896
78.914,24.467,144.199996948
78.914,24.467,145.800003052
78.914,24.455,145.300003052
78.914,24.455,145.199996948
79.109,24.488,144.699996948
79.109,24.488,143.5
78.914,24.467,143.100006104
78.914,24.467,143.199996948
78.914,24.467,142.600006104
78.914,24.467,143.300003052
78.914,24.467,141.600006104
78.914,24.467,141.5
78.914,24.467,141.199996948
78.914,24.467,141
78.914,24.467,144.399993896
78.914,24.467,145.399993896
78.914,24.467,144.300003052
78.914,24.467,146.199996948
76.563,24.811,146
76.563,24.811,148.199996948
75.047,24.886,150.300003052
75.047,24.886,149.399993896
76.563,24.811,147.699996948
76.563,24.811,156.100006104
73.077,24.991,158.600006104
73.077,24.991,155.100006104
72.159,25.036,160.300003052
72.159,25.036,163.100006104
71.224,25.085,159.100006104
71.224,25.085,152.899993896
70.327,25.156,149.800003052
70.327,25.156,148.600006104
69.162,25.245,149.300003052
69.162,25.245,150
70.327,25.156,150
70.327,25.156,150.199996948
68.099,25.335,151.300003052
66.944,25.335,153.800003052
66.944,25.335,159.600006104
66.89,25.551,158.300003052
66.89,25.551,155.399993896
66.971,25.596,153.899993896
66.971,25.596,153.199996948
66.89,25.551,151.5
66.89,25.551,152
67.495,25.627,155
67.495,25.627,159.600006104
68.147,25.654,161.600006104
68.147,25.654,159.699996948
68.692,25.644,158.800003052
68.692,25.644,159.600006104
70,25.578,160
70,25.578,164.699996948
68.692,25.644,164.899993896
68.692,25.644,166.5
68.692,25.644,166.100006104
68.692,25.644,163.199996948
68.692,25.644,162.600006104
68.692,25.644,160.399993896
68.692,25.644,159.699996948
68.692,25.644,158.800003052
72.798,25.263,158.300003052
72.798,25.263,160.300003052
73.259,25.151,158.300003052
73.259,25.151,156.800003052
72.798,25.263,157.199996948
72.798,25.263,156.699996948
72.798,25.263,156.600006104
72.798,25.263,155.899993896
72.798,25.263,155.600006104
72.798,25.263,155.899993896
72.798,25.263,155.899993896
72.798,25.263,156.399993896
72.798,25.263,158.300003052
72.798,25.263,157.699996948
72.798,25.263,159.800003052
72.798,25.263,159.5
76.837,24.286,159.899993896
76.837,24.286,159.600006104
76.753,24.249,160.399993896
76.753,24.249,159.199996948
76.741,24.226,158.199996948
76.741,24.226,159.5
76.839,24.194,162.5
76.839,24.194,165.100006104
76.962,24.144,168.899993896
76.962,24.144,171.300003052
76.839,24.194,171.300003052
76.839,24.194,173.399993896
77.144,24.101,175
77.144,24.101,175.399993896
77.148,23.939,175.199996948
77.148,23.939,175.800003052
77.375,23.863,175.100006104
77.375,23.863,174.800003052
77.668,23.776,175.600006104
77.668,23.776,176.199996948
77.375,23.863,176.699996948
77.375,23.863,177
77.964,23.696,176.800003052
77.964,23.696,176.699996948
78.268,23.609,176.199996948
78.268,23.609,176
78.268,23.609,175.300003052
78.268,23.609,175.399993896
79.132,23.34,174.100006104
79.132,23.34,172.5
78.268,23.609,172.100006104
78.268,23.609,172.699996948
79.498,23.267,173.5
79.498,23.267,174.800003052
79.905,23.205,174.600006104
79.905,23.205,174.300003052
79.498,23.267,174.199996948
79.498,23.267,173.300003052
79.905,23.205,172.199996948
79.905,23.205,171.699996948
79.905,23.205,170.5
79.905,23.205,169.800003052
81.601,22.968,168.600006104
81.601,22.968,167.699996948
82.012,22.921,166.199996948
82.012,22.921,165.300003052
82.444,22.891,165.5
82.444,22.891,165.699996948
82.012,22.921,164.800003052
82.012,22.921,165.300003052
82.012,22.921,164.600006104
82.012,22.921,164.699996948
82.012,22.921,164.5
82.012,22.921,164.100006104
82.012,22.921,164.899993896
82.012,22.921,165.5
82.012,22.921,165
82.012,22.921,163.899993896
82.012,22.921,164.899993896
82.012,22.921,165.5
86.236,22.738,163.300003052
86.236,22.738,162.899993896
86.333,22.75,162.399993896
86.333,22.75,163.100006104
86.363,22.753,163.300003052
86.363,22.753,163.100006104
86.333,22.75,162.600006104
86.3,22.747,163
86.3,22.747,162.300003052
86.43,22.751,163.899993896
86.43,22.751,163.300003052
86.606,22.763,162.699996948
86.606,22.763,162
86.606,22.763,162.600006104
86.43,22.751,162.800003052
86.43,22.751,162.899993896
86.701,22.774,162.800003052
86.701,22.774,163.399993896
86.663,22.779,163.399993896
86.663,22.779,162.800003052
86.39,22.769,163.5
86.39,22.769,162.800003052
86.337,22.767,162.699996948
86.337,22.767,162.5
86.39,22.769,162
86.39,22.769,162.199996948
86.3,22.772,161.600006104
86.3,22.772,161.199996948
86.332,22.781,160.899993896
86.332,22.781,160.199996948
86.289,22.792,160.899993896
86.289,22.792,160.199996948
86.205,22.799,159.699996948
86.205,22.799,159.899993896
86.289,22.792,159.300003052
86.205,22.799,159
86.205,22.799,158.800003052
86.205,22.799,162.5
86.205,22.799,161.899993896
86.205,22.799,161.399993896
86.205,22.799,161.199996948
86.7,22.891,160.5
86.7,22.891,160
86.205,22.799,160.100006104
86.205,22.799,160
86.205,22.799,158.699996948
86.836,22.918,158.399993896
86.7,22.891,161.399993896
86.7,22.891,163.600006104
86.7,22.891,162.399993896
86.7,22.891,161.100006104
86.7,22.891,160.300003052
86.7,22.891,160.199996948
86.7,22.891,160.399993896
86.7,22.891,161
86.7,22.891,160.199996948
86.7,22.891,160.199996948
86.7,22.891,160.800003052
86.7,22.891,164.399993896
